comid,stream_order,stream_lat,stream_lon,max_forecasted_flow,date_exceeds_return_period_2,date_exceeds_return_period_5,date_exceeds_return_period_10,date_exceeds_return_period_25,date_exceeds_return_period_50,date_exceeds_return_period_100
13009820.0,2,55.15493774414063,-102.60353088378906,4.02,2022-10-21 00:00:00,,,,,
13009617.0,3,55.18307113647461,-105.04920196533205,13.92,2022-10-21 00:00:00,,,,,
13009532.0,3,55.21474838256836,-105.08727264404295,13.68,2022-10-21 00:00:00,,,,,
13009806.0,4,55.15458679199219,-93.6013412475586,325.44,2022-10-28 00:00:00,,,,,
13009446.0,3,55.2324104309082,-105.12767791748048,13.23,2022-10-21 00:00:00,,,,,
13009409.0,3,55.28507232666016,-105.17605590820312,12.32,2022-10-21 00:00:00,,,,,
13009535.0,4,55.21107864379883,-93.59313201904295,326.23,2022-10-28 00:00:00,,,,,
13009225.0,3,55.30616760253906,-105.31702423095705,10.12,2022-10-21 00:00:00,,,,,
13009249.0,2,55.305511474609375,-105.70148468017578,2.31,2022-10-21 00:00:00,,,,,
13009329.0,4,55.273094177246094,-93.45700073242188,328.39,2022-10-28 06:00:00,,,,,
13009445.0,4,55.25030899047852,-93.54328918457033,327.32,2022-10-28 06:00:00,,,,,
13009330.0,4,55.27550506591797,-93.38053131103516,329.53,2022-10-28 06:00:00,,,,,
13009216.0,3,55.30875015258789,-105.42208099365234,8.65,2022-10-21 00:00:00,,,,,
13009183.0,2,55.31623077392578,-105.45571899414062,6.11,2022-10-21 00:00:00,,,,,
13009201.0,4,55.30912780761719,-93.28934478759766,331.77,2022-10-28 12:00:00,,,,,
13009273.0,4,55.29430770874024,-93.33277893066406,329.99,2022-10-28 12:00:00,,,,,
13009360.0,2,55.27754974365234,-105.5908660888672,5.33,2022-10-21 00:00:00,,,,,
13009202.0,4,55.31264114379883,-93.10906219482422,333.82,2022-10-28 18:00:00,,,,,
13009175.0,4,55.330848693847656,-92.72736358642578,336.34,2022-10-29 00:00:00,,,,,
13007509.0,3,55.89775848388672,-101.96376037597656,18.82,2022-10-21 00:00:00,,,,,
13007239.0,3,55.98614883422852,-101.88001251220705,18.05,2022-10-21 00:00:00,,,,,
13006972.0,2,56.03215026855469,-130.0556640625,61.99,2022-10-21 00:00:00,,,,,
13006807.0,2,56.09441375732422,-130.62078857421875,61.95,2022-10-21 09:00:00,,,,,
13006922.0,2,56.162376403808594,-101.7931900024414,15.92,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13006264.0,2,56.37441253662109,-101.80331420898438,13.49,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13006510.0,2,56.18731689453125,-102.1956558227539,1.41,2022-10-21 00:00:00,,,,,
13006480.0,3,56.22343444824219,-101.02825164794922,46.24,2022-10-21 00:00:00,,,,,
13006365.0,3,56.30164337158203,-101.15194702148438,45.04,2022-10-21 00:00:00,,,,,
13006481.0,3,56.21205520629883,-100.83673095703124,48.88,2022-10-21 00:00:00,,,,,
13006151.0,3,56.337833404541016,-101.20355224609376,42.14,2022-10-21 00:00:00,,,,,
13006511.0,2,56.22412490844727,-102.1099090576172,3.37,2022-10-21 00:00:00,,,,,
13006215.0,2,56.30741882324219,-100.85466766357422,3.4,2022-10-21 00:00:00,,,,,
13006301.0,4,56.27709197998047,-100.49209594726562,105.33,2022-10-21 00:00:00,,,,,
13006300.0,3,56.27870559692383,-100.5117645263672,56.57,2022-10-21 00:00:00,,,,,
13006278.0,3,56.30862808227539,-100.54991912841795,48.66,2022-10-21 00:00:00,,,,,
13006473.0,3,56.23512649536133,-100.61273193359376,51.11,2022-10-21 00:00:00,,,,,
13006315.0,2,56.27870559692383,-100.6624984741211,5.35,2022-10-21 00:00:00,,,,,
13006100.0,3,56.366477966308594,-100.64887237548828,42.86,2022-10-21 00:00:00,,,,,
13006519.0,2,56.21403121948242,-101.57688903808594,3.32,2022-10-21 00:00:00,,,,,
13006225.0,2,56.32872772216797,-101.9708480834961,6.51,2022-10-21 00:00:00,,,,,
13006331.0,2,56.28083801269531,-102.0199966430664,4.75,2022-10-21 00:00:00,,,,,
13006143.0,2,56.36442565917969,-100.92774200439452,2.06,2022-10-21 00:00:00,,,,,
13006162.0,2,56.32635498046875,-101.4989013671875,3.09,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13006163.0,3,56.35451889038086,-101.2997817993164,11.8,2022-10-21 00:00:00,,,,,
13006064.0,2,56.3890495300293,-101.18634796142578,30.21,2022-10-21 00:00:00,,,,,
13005914.0,3,56.43837738037109,-100.7248306274414,41.04,2022-10-21 00:00:00,,,,,
13005846.0,2,56.44015502929688,-101.18767547607422,28.73,2022-10-21 00:00:00,,,,,
13005925.0,2,56.466304779052734,-100.28482055664062,4.16,2022-10-21 00:00:00,,,,,
13005809.0,2,56.45040512084961,-100.80259704589844,4.57,2022-10-21 00:00:00,,,,,
13005768.0,3,56.55708312988281,-100.70781707763672,35.28,2022-10-21 00:00:00,,,,,
13005770.0,2,56.4851188659668,-101.19666290283205,27.43,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13005813.0,2,56.44623565673828,-102.29376983642578,4.55,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13005624.0,2,56.51356887817383,-101.27655029296876,25.86,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13005293.0,2,56.64186096191406,-100.80433654785156,4.6,2022-10-21 00:00:00,,,,,
13005141.0,3,56.71173477172852,-100.70580291748048,26.77,2022-10-21 00:00:00,,,,,
13005754.0,3,56.47419357299805,-103.11943817138672,9.87,2022-10-21 00:00:00,,,,,
13005672.0,3,56.56069564819336,-103.12393188476562,9.57,2022-10-21 00:00:00,,,,,
13005268.0,3,56.69034194946289,-103.09798431396484,8.74,2022-10-21 00:00:00,,,,,
13005554.0,2,56.53627014160156,-101.41194915771484,23.74,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13005511.0,2,56.57978820800781,-102.89097595214844,1.74,2022-10-21 00:00:00,,,,,
13005784.0,2,56.485050201416016,-102.3672866821289,5.89,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13005521.0,2,56.54026794433594,-101.54730987548828,19.7,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13005475.0,2,56.58488464355469,-101.75719451904295,16.2,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13005368.0,2,56.59041595458984,-101.92166900634766,11.12,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13005367.0,2,56.62322998046875,-101.96154022216795,9.74,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,,
13005207.0,2,56.66681671142578,-101.85611724853516,7.34,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,,
13005297.0,2,56.62764358520508,-102.5943603515625,8.69,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13005592.0,2,56.57032012939453,-102.49200439453124,8.28,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13004953.0,3,56.81211471557617,-103.0871810913086,6.64,2022-10-21 00:00:00,,,,,
13005208.0,2,56.7089729309082,-101.6864242553711,3.48,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,,
13004973.0,3,56.76853561401367,-100.7877960205078,25.06,2022-10-21 00:00:00,,,,,
13005210.0,2,56.675479888916016,-100.19309997558594,3.17,2022-10-21 00:00:00,,,,,
13005095.0,2,56.70101165771485,-100.18914794921876,4.41,2022-10-21 00:00:00,,,,,
13004956.0,4,56.75858688354492,-99.90755462646484,46.29,2022-10-21 00:00:00,,,,,
13004954.0,2,56.76786422729492,-102.42277526855467,3.34,2022-10-21 00:00:00,,,,,
13005003.0,4,56.748931884765625,-99.68228912353516,51.02,2022-10-21 00:00:00,,,,,
13004798.0,3,56.8089485168457,-100.84992218017578,22.81,2022-10-21 00:00:00,,,,,
13004946.0,3,56.76010513305664,-100.07158660888672,33.63,2022-10-21 00:00:00,,,,,
13004955.0,2,56.76084518432617,-102.25081634521484,2.46,2022-10-21 00:00:00,,,,,
13004605.0,3,56.8862533569336,-103.08936309814452,5.23,2022-10-21 00:00:00,,,,,
13005069.0,3,56.73973083496094,-100.17117309570312,31.61,2022-10-21 18:00:00,,,,,
13004749.0,3,56.840309143066406,-100.90364837646484,20.78,2022-10-21 00:00:00,,,,,
13005093.0,2,56.7535514831543,-103.4620361328125,2.77,2022-10-21 00:00:00,,,,,
13004854.0,2,56.790435791015625,-103.4884262084961,5.35,2022-10-21 00:00:00,,,,,
13004727.0,2,56.85184860229492,-100.97724151611328,4.99,2022-10-21 00:00:00,,,,,
13004626.0,2,56.94198226928711,-101.01068878173828,15.28,2022-10-21 00:00:00,,,,,
13004726.0,2,56.83683776855469,-101.04534149169922,3.79,2022-10-21 00:00:00,,,,,
13004473.0,2,56.93378829956055,-102.41854095458984,2.32,2022-10-21 00:00:00,,,,,
13004259.0,2,57.03289413452149,-101.12730407714844,10.94,2022-10-21 00:00:00,,,,,
13004558.0,2,56.9317626953125,-103.07894134521484,3.13,2022-10-21 00:00:00,,,,,
13004557.0,2,56.94258499145508,-103.11727905273438,2.01,2022-10-21 00:00:00,,,,,
13004381.0,2,56.96446990966797,-103.0646743774414,1.88,2022-10-21 00:00:00,,,,,
13004580.0,2,56.89665985107422,-103.73516082763672,6.02,2022-10-21 00:00:00,,,,,
13004442.0,2,56.98009490966797,-100.2836685180664,3.01,2022-10-21 00:00:00,,,,,
13004599.0,2,56.906517028808594,-102.37371826171876,1.82,2022-10-21 00:00:00,,,,,
13004481.0,2,56.9315071105957,-101.7782974243164,3.62,2022-10-21 00:00:00,,,,,
13004351.0,2,56.99057769775391,-101.96439361572266,8.17,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13004775.0,3,56.88398742675781,-103.38955688476562,9.03,2022-10-21 00:00:00,,,,,
13004470.0,2,56.964141845703125,-101.8931121826172,6.18,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13004207.0,3,57.07939147949219,-102.4894561767578,2.91,2022-10-21 00:00:00,,,,,
13004208.0,2,57.05458450317383,-101.1545867919922,8.04,2022-10-21 00:00:00,,,,,
13004171.0,2,57.06689834594727,-101.2588882446289,7.05,2022-10-21 00:00:00,,,,,
13004057.0,2,57.111759185791016,-102.63359832763672,2.21,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13004237.0,2,57.04583358764648,-101.36166381835938,4.89,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13004387.0,3,57.01285552978516,-103.31490325927734,11.11,2022-10-21 00:00:00,,,,,
13004139.0,3,57.072845458984375,-103.30316925048828,12.11,2022-10-21 00:00:00,,,,,
13004397.0,2,57.016361236572266,-102.08462524414062,10.76,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13003835.0,2,57.19951248168945,-131.8252716064453,51.76,2022-10-21 06:00:00,,,,,
13004021.0,2,57.12582015991211,-102.14363861083984,10.97,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13003955.0,2,57.17842864990234,-102.13011169433594,11.28,2022-10-21 00:00:00,,,,,
13004109.0,3,57.1607780456543,-103.20496368408205,13.91,2022-10-21 00:00:00,,,,,
13001730.0,4,58.180320739746094,-133.31173706054688,368.26,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13002068.0,2,58.02655792236328,-132.8871307373047,74.95,2022-10-21 00:00:00,,,,,
13001713.0,4,58.18324661254883,-133.21665954589844,352.83,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13001691.0,4,58.19028854370117,-133.1403350830078,308.82,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13001687.0,4,58.2039680480957,-133.07289123535156,281.47,2022-10-21 00:00:00,,,,,
13001631.0,4,58.22667694091797,-133.00723266601562,252.7,2022-10-21 00:00:00,,,,,
13001626.0,3,58.23966598510742,-132.96942138671875,105.65,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 06:00:00,,
13001560.0,2,58.26649856567383,-132.88243103027344,36.82,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13001559.0,2,58.29216384887695,-132.95387268066406,59.87,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 06:00:00
13001320.0,2,58.469364166259766,-134.10459899902344,371.35,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,
13001162.0,2,58.54999542236328,-134.17222595214844,291.22,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,
13001168.0,5,58.51642608642578,-133.84596252441406,1273.37,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13001159.0,2,58.528804779052734,-133.87899780273438,89.39,2022-10-21 00:00:00,,,,,
13001233.0,2,58.49368667602539,-132.61587524414062,26.82,2022-10-21 00:00:00,,,,,
13001197.0,2,58.51436614990234,-133.70758056640625,105.99,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,,
13001133.0,5,58.53973007202149,-133.71011352539062,1142.18,2022-10-21 00:00:00,,,,,
13001169.0,5,58.518856048583984,-133.7777862548828,1250.9,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13001028.0,2,58.62828063964844,-134.26580810546875,219.12,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 06:00:00,2022-10-21 09:00:00,
13001072.0,2,58.57488250732422,-78.19929504394531,12.43,2022-10-25 12:00:00,,,,,
13001090.0,5,58.563907623291016,-133.6749267578125,1085.75,2022-10-21 00:00:00,,,,,
13001061.0,5,58.58012390136719,-133.6563262939453,1069.61,2022-10-21 00:00:00,,,,,
13001052.0,2,58.60263442993164,-78.19110107421875,9.55,2022-10-25 12:00:00,,,,,
13001248.0,2,58.517669677734375,-132.99029541015625,172.83,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00
13001053.0,5,58.60113906860352,-133.58840942382812,1032.21,2022-10-21 00:00:00,,,,,
13000952.0,5,58.67915344238281,-133.47406005859375,867.71,2022-10-21 00:00:00,,,,,
13001067.0,2,58.58007049560547,-132.89942932128906,195.89,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00
13000835.0,5,58.76267623901367,-133.3350830078125,832.02,2022-10-21 00:00:00,,,,,
13001185.0,2,58.55810928344727,-132.3922119140625,40.02,2022-10-21 00:00:00,,,,,
13001042.0,2,58.621578216552734,-132.8080291748047,215.07,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00
13000910.0,2,58.67366027832031,-132.76124572753906,228.35,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00
13000803.0,2,58.780860900878906,-133.1312713623047,38.7,2022-10-21 00:00:00,,,,,
13000704.0,5,58.846797943115234,-133.19886779785156,762.15,2022-10-21 00:00:00,,,,,
13000887.0,2,58.71224212646485,-132.75616455078125,241.03,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00
13000782.0,2,58.7652473449707,-134.5941162109375,127.94,2022-10-21 00:00:00,2022-10-21 06:00:00,,,,
13000947.0,2,58.70522689819336,-132.26708984375,46.49,2022-10-21 00:00:00,,,,,
13000616.0,4,58.90213394165039,-133.0756378173828,551.65,2022-10-21 00:00:00,,,,,
13000771.0,2,58.78210067749024,-134.74444580078125,169.05,2022-10-21 09:00:00,,,,,
13000811.0,4,58.81380844116211,-132.88702392578125,533.81,2022-10-21 00:00:00,,,,,
13000469.0,3,59.02903366088867,-133.17820739746094,102.04,2022-10-21 00:00:00,,,,,
13000446.0,2,59.06743240356445,-136.65142822265625,204.86,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 06:00:00,,
13000483.0,2,59.00178527832031,-133.4852294921875,20.85,2022-10-21 00:00:00,,,,,
13000484.0,2,59.02645492553711,-133.34365844726562,55.8,2022-10-21 00:00:00,,,,,
13000257.0,3,59.26991271972656,-135.64935302734375,763.08,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,
13000247.0,3,59.33149337768555,-135.78367614746094,636.2,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,
13000192.0,2,59.38383483886719,-135.9136962890625,210.04,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00
13000168.0,3,59.39874267578125,-135.90869140625,355.63,2022-10-21 00:00:00,,,,,
13000165.0,2,59.416778564453125,-136.0603485107422,114.63,2022-10-21 00:00:00,,,,,
13000164.0,3,59.467262268066406,-135.9988250732422,240.32,2022-10-21 00:00:00,,,,,
13000157.0,2,59.42885971069336,-136.20977783203125,82.84,2022-10-21 00:00:00,,,,,
13000112.0,2,59.537086486816406,-136.07199096679688,97.42,2022-10-21 00:00:00,,,,,
13000111.0,3,59.552513122558594,-136.03475952148438,106.78,2022-10-21 00:00:00,,,,,
13000106.0,2,59.59305953979492,-136.1854705810547,82.89,2022-10-21 00:00:00,,,,,
13000070.0,2,59.71897506713867,-136.41368103027344,44.02,2022-10-21 00:00:00,,,,,
13000081.0,2,59.63782501220703,-135.99331665039062,31.45,2022-10-21 00:00:00,,,,,
13082486.0,3,29.08722877502441,-80.93939971923828,16.04,2022-10-21 00:00:00,,,,,
13052799.0,2,44.57099151611328,-68.74017333984375,12.05,2022-10-25 06:00:00,,,,,
13036303.0,2,48.78570938110352,-69.05038452148438,30.97,2022-10-22 06:00:00,,,,,
13031370.0,2,50.05930709838867,-66.89909362792969,24.42,2022-10-21 18:00:00,,,,,
13030364.0,2,50.285404205322266,-66.446533203125,50.65,2022-10-21 12:00:00,,,,,
13030296.0,2,50.486812591552734,-62.9925422668457,47.04,2022-10-23 15:00:00,,,,,
13030292.0,2,50.29132843017578,-65.96443176269531,50.82,2022-10-23 09:00:00,,,,,
13030276.0,2,50.39444732666016,-65.53005981445312,61.75,2022-10-22 15:00:00,,,,,
13030246.0,3,50.29852294921875,-64.01727294921875,212.8,2022-10-23 00:00:00,,,,,
13030232.0,2,50.3126335144043,-63.0794677734375,25.03,2022-10-21 18:00:00,,,,,
13030212.0,2,50.41019821166992,-65.40045166015625,64.69,2022-10-23 03:00:00,,,,,
13013721.0,2,54.107940673828125,-79.0381088256836,4.35,2022-10-21 00:00:00,,,,,
13012883.0,2,54.330055236816406,-79.41104888916016,10.91,2022-10-21 00:00:00,,,,,
13008098.0,2,55.68842697143555,-132.58592224121094,70.61,2022-10-27 18:00:00,,,,,
13006108.0,2,56.33945083618164,-87.85722351074219,5.84,2022-10-25 00:00:00,,,,,
13003497.0,2,57.370452880859375,-133.07981872558594,101.02,2022-10-21 00:00:00,2022-10-21 06:00:00,,,,
13002266.0,2,57.90499877929688,-133.16583251953125,82.36,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 03:00:00,2022-10-21 06:00:00
13002034.0,4,58.08649826049805,-133.46798706054688,472.34,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13001359.0,2,58.398738861083984,-136.3227996826172,126.29,2022-10-21 00:00:00,,,,,
13001340.0,2,58.408721923828125,-134.05931091308594,460.96,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,,
13001186.0,5,58.51115036010742,-133.9044647216797,1362.65,2022-10-21 00:00:00,2022-10-21 00:00:00,,,,
13001182.0,2,58.51438522338867,-135.5231475830078,73.66,2022-10-21 00:00:00,,,,,
13001149.0,2,58.52388381958008,-134.81382751464844,86.29,2022-10-21 00:00:00,,,,,
13001145.0,2,58.54567337036133,-78.22240447998047,16.24,2022-10-25 15:00:00,,,,,
13000699.0,2,58.81928253173828,-134.90304565429688,196.04,2022-10-21 00:00:00,,,,,
13000611.0,2,58.88813018798828,-135.7875213623047,61.1,2022-10-21 03:00:00,,,,,
13000549.0,2,58.96739196777344,-136.38893127441406,137.31,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 09:00:00,,
13000527.0,2,58.99076461791992,-136.5293731689453,280.98,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 06:00:00,,
13000462.0,2,59.038875579833984,-138.02816772460938,133.79,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,,,
13000380.0,2,59.098594665527344,-136.3825225830078,131.72,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 03:00:00,2022-10-21 03:00:00
13000281.0,3,59.2498779296875,-135.57916259765625,867.24,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,
