lat,lon,time,water_level,flood_level
44.9305688,-84.69225229,0,3.59,3.218
29.0491611,-95.4775222,3600,12.19,12.170000000000002
44.9305688,-84.69225229,3600,3.59,3.218
44.19563889,-89.4174722,3600,99.28,91.551
45.2073611,-118.0205,7200,27.2,27.163999999999998
44.19563889,-89.4174722,7200,99.28,91.551
35.41007829,-86.0697088,7200,10.7,10.281
21.4973611,-157.9807222,7200,19.18,17.168
32.7804544,-79.923699,10800,20.86,19.976000000000003
33.47366667,-81.2089167,10800,4.64,4.630999999999999
35.41007829,-86.0697088,10800,10.71,10.281
41.12875,-76.3034722,14400,2.27,2.2059999999999995
44.19563889,-89.4174722,14400,99.28,91.551
43.98244444,-89.5480556,14400,14.44,13.719
33.2531111,-81.16125,14400,6.64,5.790000000000001
21.4973611,-157.9807222,14400,17.23,17.168
30.17647778,-97.5869167,18000,11.02,10.980999999999998
44.9305688,-84.69225229,18000,3.58,3.218
41.31055556,-71.8583333,18000,2.38,1.167
41.31055556,-71.8583333,21600,2.73,1.167
32.7804544,-79.923699,21600,22.39,19.976000000000003
35.41007829,-86.0697088,21600,10.71,10.281
41.67891099,-88.000967,25200,25.69,25.332
30.41746058,-81.69648758,25200,2.06,1.573
21.4973611,-157.9807222,25200,17.23,17.168
30.45494167,-81.59688889,28800,2.21,1.7480000000000004
21.39416667,-157.749361,28800,6.03,5.998
42.42888889,-124.4122222,32400,8.54,7.427000000000001
45.2073611,-118.0205,32400,27.19,27.163999999999998
41.12875,-76.3034722,32400,2.25,2.2059999999999995
30.63935956,-88.3930674,32400,11.07,10.465
41.88836638,-87.6075518,36000,2.05,1.08
30.17647778,-97.5869167,36000,11.03,10.980999999999998
41.12875,-76.3034722,36000,2.25,2.2059999999999995
44.19563889,-89.4174722,36000,99.27,91.551
33.24042765,-81.40816269,36000,7.24,6.832999999999998
41.88836638,-87.6075518,39600,1.95,1.08
42.42888889,-124.4122222,39600,7.66,7.427000000000001
47.8686089,-98.3578795,39600,47.15,43.098
33.2531111,-81.16125,39600,6.5,5.790000000000001
33.24042765,-81.40816269,39600,7.23,6.832999999999998
21.39416667,-157.749361,39600,6.31,5.998
21.4973611,-157.9807222,39600,17.23,17.168
41.88836638,-87.6075518,43200,1.88,1.08
44.9305688,-84.69225229,43200,3.58,3.218
48.65913889,-121.2890278,43200,29.39,28.172000000000004
29.0811111,-81.8808333,43200,58.95,58.855999999999995
41.67891099,-88.000967,46800,25.56,25.332
33.24428056,-79.9913028,46800,9.84,9.818
44.19563889,-89.4174722,46800,99.27,91.551
33.24042765,-81.40816269,46800,7.2,6.832999999999998
21.4973611,-157.9807222,46800,17.23,17.168
41.88836638,-87.6075518,50400,2.25,1.08
45.2073611,-118.0205,50400,27.18,27.163999999999998
41.67891099,-88.000967,50400,25.55,25.332
39.2206139,-84.4468864,50400,11.09,10.619
44.8875,-88.4722222,50400,93.97,93.949
47.8686089,-98.3578795,50400,47.13,43.098
21.39416667,-157.749361,50400,6.84,5.998
30.17647778,-97.5869167,54000,11.03,10.980999999999998
43.98244444,-89.5480556,54000,14.44,13.719
41.12875,-76.3034722,57600,2.25,2.2059999999999995
41.67891099,-88.000967,57600,25.53,25.332
38.01645276,-85.30773099,57600,50.64,50.232
44.8875,-88.4722222,57600,93.97,93.949
30.63935956,-88.3930674,57600,11.08,10.465
33.24042765,-81.40816269,57600,7.16,6.832999999999998
30.17647778,-97.5869167,61200,11.03,10.980999999999998
45.2073611,-118.0205,61200,27.18,27.163999999999998
39.27339134,-84.4110524,61200,4.65,3.5559999999999996
44.19563889,-89.4174722,61200,99.27,91.551
43.98244444,-89.5480556,61200,14.43,13.719
32.7804544,-79.923699,61200,20.92,19.976000000000003
35.41007829,-86.0697088,61200,10.77,10.281
29.30452778,-89.597,64800,6.91,6.656000000000001
29.92105823,-95.840229,64800,152.84,117.07000000000001
41.31055556,-71.8583333,64800,1.51,1.167
39.2206139,-84.4468864,64800,11.08,10.619
48.65913889,-121.2890278,64800,29.41,28.172000000000004
21.39416667,-157.749361,64800,7.28,5.998
29.30452778,-89.597,68400,6.97,6.656000000000001
41.12875,-76.3034722,68400,2.27,2.2059999999999995
21.5523611,-158.0655833,68400,27.27,26.137999999999998
45.2073611,-118.0205,72000,27.18,27.163999999999998
29.4742722,-90.0066056,72000,7.85,7.787000000000001
48.65913889,-121.2890278,72000,29.32,28.172000000000004
32.7804544,-79.923699,72000,20.35,19.976000000000003
29.30452778,-89.597,75600,6.93,6.656000000000001
30.17647778,-97.5869167,79200,11.02,10.980999999999998
45.2073611,-118.0205,79200,27.18,27.163999999999998
44.9305688,-84.69225229,79200,3.58,3.218
48.65913889,-121.2890278,79200,28.97,28.172000000000004
44.19563889,-89.4174722,79200,99.27,91.551
21.4973611,-157.9807222,79200,17.23,17.168
21.5523611,-158.0655833,79200,27.23,26.137999999999998
39.58589537,-83.122687,82800,7.97,7.686999999999999
29.4742722,-90.0066056,82800,7.9,7.787000000000001
44.19563889,-89.4174722,82800,99.27,91.551
33.2531111,-81.16125,82800,6.28,5.790000000000001
35.41007829,-86.0697088,82800,10.97,10.281
21.4973611,-157.9807222,82800,17.23,17.168
41.88836638,-87.6075518,86400,2.15,1.08
29.4742722,-90.0066056,86400,7.8,7.787000000000001
38.01645276,-85.30773099,86400,53.28,50.232
30.47466944,-87.8026444,86400,2.94,2.922
47.8686089,-98.3578795,86400,47.13,43.098
41.88836638,-87.6075518,90000,2.14,1.08
44.8875,-88.4722222,90000,93.97,93.949
47.8686089,-98.3578795,90000,47.12,43.098
45.2073611,-118.0205,93600,27.18,27.163999999999998
44.9305688,-84.69225229,93600,3.58,3.218
44.8875,-88.4722222,93600,93.96,93.949
30.63935956,-88.3930674,93600,11.07,10.465
47.8686089,-98.3578795,97200,47.12,43.098
33.2531111,-81.16125,97200,6.24,5.790000000000001
29.0811111,-81.8808333,97200,58.94,58.855999999999995
34.88064458,-86.48054629,97200,9.33,8.097
41.88836638,-87.6075518,100800,2.07,1.08
40.04591376,-78.5289068,100800,8.43,8.282
41.12875,-76.3034722,100800,2.55,2.2059999999999995
44.9305688,-84.69225229,100800,3.57,3.218
47.8686089,-98.3578795,100800,47.13,43.098
29.0811111,-81.8808333,100800,58.94,58.855999999999995
39.58339358,-84.030211,104400,9.87,9.68
34.88064458,-86.48054629,104400,9.57,8.097
29.0491611,-95.4775222,108000,12.2,12.170000000000002
29.92105823,-95.840229,108000,152.83,117.07000000000001
44.9305688,-84.69225229,108000,3.58,3.218
32.7804544,-79.923699,108000,22.1,19.976000000000003
34.78613889,-83.4155833,108000,1.54,1.0299999999999998
35.41007829,-86.0697088,108000,11.1,10.281
34.88064458,-86.48054629,108000,9.64,8.097
40.04591376,-78.5289068,111600,8.29,8.282
41.12875,-76.3034722,111600,2.58,2.2059999999999995
40.14951635,-79.901437,111600,22.09,19.824
41.31055556,-71.8583333,111600,3.04,1.167
44.8875,-88.4722222,111600,93.96,93.949
21.39416667,-157.749361,111600,6.75,5.998
41.88836638,-87.6075518,115200,1.73,1.08
39.68777778,-84.2308333,115200,13.19,13.075
42.0497222,-70.1822222,115200,6.61,1.655
41.31055556,-71.8583333,115200,3.04,1.167
33.88841667,-84.1828056,115200,4.29,4.091
48.65913889,-121.2890278,115200,29.39,28.172000000000004
44.19563889,-89.4174722,115200,99.27,91.551
30.45494167,-81.59688889,115200,1.9,1.7480000000000004
34.78613889,-83.4155833,115200,1.43,1.0299999999999998
45.2073611,-118.0205,118800,27.18,27.163999999999998
39.68777778,-84.2308333,118800,13.25,13.075
29.0491611,-95.4775222,122400,12.21,12.170000000000002
41.12875,-76.3034722,122400,2.6,2.2059999999999995
39.58339358,-84.030211,122400,9.79,9.68
43.98244444,-89.5480556,122400,14.43,13.719
34.99613889,-82.8278333,122400,2.8,2.6239999999999997
34.78613889,-83.4155833,122400,1.29,1.0299999999999998
29.0491611,-95.4775222,126000,12.21,12.170000000000002
30.17647778,-97.5869167,126000,11.01,10.980999999999998
29.92105823,-95.840229,126000,152.83,117.07000000000001
42.0497222,-70.1822222,126000,7.43,1.655
44.9305688,-84.69225229,126000,3.57,3.218
33.24428056,-79.9913028,126000,12.17,9.818
33.86188889,-84.0973611,126000,1.63,1.539
41.88836638,-87.6075518,129600,1.66,1.08
29.92105823,-95.840229,129600,152.83,117.07000000000001
41.12875,-76.3034722,129600,2.6,2.2059999999999995
41.6001611,-70.4661167,129600,3.21,1.4700000000000002
44.19563889,-89.4174722,129600,99.27,91.551
47.8686089,-98.3578795,129600,47.13,43.098
29.0811111,-81.8808333,129600,58.96,58.855999999999995
29.0491611,-95.4775222,133200,12.23,12.170000000000002
42.0497222,-70.1822222,133200,3.14,1.655
38.65870475,-85.144789,133200,24.73,22.127000000000002
36.13059444,-94.5609806,133200,911.67,910.6210000000001
21.4973611,-157.9807222,133200,17.23,17.168
40.04591376,-78.5289068,136800,8.7,8.282
29.92105823,-95.840229,136800,152.83,117.07000000000001
39.9974111,-79.9589417,136800,22.39,19.635
43.98244444,-89.5480556,136800,14.43,13.719
30.17647778,-97.5869167,140400,11.02,10.980999999999998
39.68777778,-84.2308333,140400,13.24,13.075
38.8650952,-80.6762077,140400,9.67,8.876000000000001
43.98244444,-89.5480556,140400,14.43,13.719
34.99613889,-82.8278333,140400,2.63,2.6239999999999997
33.24042765,-81.40816269,140400,6.93,6.832999999999998
29.0811111,-81.8808333,140400,58.96,58.855999999999995
39.98840049,-82.0804166,144000,10.29,9.986999999999998
39.4825605,-84.0643779,144000,10.41,10.023
38.01645276,-85.30773099,144000,55.71,50.232
44.8875,-88.4722222,144000,93.96,93.949
21.4973611,-157.9807222,144000,17.23,17.168
29.0491611,-95.4775222,147600,12.23,12.170000000000002
41.12875,-76.3034722,147600,2.57,2.2059999999999995
33.2531111,-81.16125,147600,6.28,5.790000000000001
21.39416667,-157.749361,147600,6.49,5.998
21.5523611,-158.0655833,147600,26.16,26.137999999999998
29.0491611,-95.4775222,151200,12.2,12.170000000000002
41.12875,-76.3034722,151200,2.56,2.2059999999999995
39.4825605,-84.0643779,151200,10.39,10.023
38.01645276,-85.30773099,151200,55.88,50.232
39.82638889,-79.9208333,154800,21.23,18.337
41.67891099,-88.000967,154800,25.39,25.332
44.8875,-88.4722222,154800,93.95,93.949
34.01293324,-80.982035,154800,2.38,1.8579999999999999
43.98244444,-89.5480556,154800,14.43,13.719
33.2531111,-81.16125,154800,6.43,5.790000000000001
39.4825605,-84.0643779,158400,10.44,10.023
38.8650952,-80.6762077,158400,9.62,8.876000000000001
38.66315555,-80.7095413,158400,21.79,20.463
39.02395294,-84.1499346,158400,21.72,21.014000000000003
34.1615833,-84.0761111,158400,919.27,917.2349999999999
38.59232159,-80.8845474,162000,10.75,10.523
33.2531111,-81.16125,162000,6.77,5.790000000000001
35.41007829,-86.0697088,162000,11.25,10.281
41.12875,-76.3034722,165600,2.52,2.2059999999999995
30.44838056,-81.5182611,165600,1.96,1.7329999999999999
29.0811111,-81.8808333,165600,58.96,58.855999999999995
44.9305688,-84.69225229,169200,3.56,3.218
39.82638889,-79.9208333,169200,20.14,18.337
38.8650952,-80.6762077,169200,9.41,8.876000000000001
44.8875,-88.4722222,169200,93.95,93.949
48.65913889,-121.2890278,169200,28.79,28.172000000000004
33.2531111,-81.16125,169200,6.82,5.790000000000001
21.39416667,-157.749361,169200,6.4,5.998
39.82638889,-79.9208333,172800,19.66,18.337
44.19563889,-89.4174722,172800,99.26,91.551
33.2531111,-81.16125,172800,6.84,5.790000000000001
33.86188889,-84.0973611,172800,2.21,1.539
39.58589537,-83.122687,176400,8.71,7.686999999999999
38.01645276,-85.30773099,176400,56.3,50.232
27.0964472,-81.0091722,176400,19.98,19.901
41.12875,-76.3034722,180000,2.49,2.2059999999999995
39.4825605,-84.0643779,180000,10.4,10.023
39.02395294,-84.1499346,180000,21.72,21.014000000000003
21.39416667,-157.749361,180000,6.35,5.998
39.98840049,-82.0804166,183600,10.37,9.986999999999998
38.8650952,-80.6762077,183600,9.1,8.876000000000001
38.66315555,-80.7095413,183600,21.61,20.463
38.01645276,-85.30773099,183600,56.38,50.232
30.63935956,-88.3930674,183600,11.13,10.465
47.8686089,-98.3578795,183600,47.13,43.098
34.8561111,-82.2683333,183600,841.13,840.936
33.60702778,-81.1356111,183600,10.07,9.757
33.24042765,-81.40816269,183600,7.83,6.832999999999998
38.66315555,-80.7095413,187200,21.59,20.463
44.8875,-88.4722222,187200,93.95,93.949
35.75788889,-78.6238333,187200,6.49,5.986000000000001
48.65913889,-121.2890278,187200,28.7,28.172000000000004
35.17916667,-80.84638889,187200,4.86,4.577
38.66315555,-80.7095413,190800,21.58,20.463
39.02395294,-84.1499346,190800,21.76,21.014000000000003
43.98244444,-89.5480556,190800,14.43,13.719
29.0811111,-81.8808333,190800,58.98,58.855999999999995
41.12875,-76.3034722,194400,2.45,2.2059999999999995
41.67891099,-88.000967,194400,25.45,25.332
38.8650952,-80.6762077,194400,8.92,8.876000000000001
38.66315555,-80.7095413,194400,21.56,20.463
33.47366667,-81.2089167,194400,6.58,4.630999999999999
33.86188889,-84.0973611,194400,1.93,1.539
39.58589537,-83.122687,198000,8.71,7.686999999999999
40.14951635,-79.901437,198000,23.15,19.824
39.02395294,-84.1499346,198000,21.74,21.014000000000003
35.9419972,-79.0490333,198000,7.1,4.833
35.2108333,-80.8008333,198000,5.92,4.6739999999999995
43.98244444,-89.5480556,198000,14.43,13.719
34.68555556,-83.1516667,198000,10.3,9.514
33.86188889,-84.0973611,198000,1.75,1.539
29.92105823,-95.840229,201600,152.8,117.07000000000001
39.02395294,-84.1499346,201600,21.75,21.014000000000003
35.75788889,-78.6238333,201600,8.91,5.986000000000001
48.65913889,-121.2890278,201600,29.34,28.172000000000004
34.8561111,-82.2683333,201600,841.21,840.936
35.41007829,-86.0697088,201600,11.33,10.281
39.58589537,-83.122687,205200,8.7,7.686999999999999
34.72863889,-80.0640556,205200,9.49,9.054000000000002
34.99613889,-82.8278333,205200,2.66,2.6239999999999997
39.6206174,-83.2129682,208800,6.28,4.998
36.01938889,-78.8947778,208800,5.09,2.721
38.59232159,-80.8845474,208800,10.54,10.523
39.02395294,-84.1499346,208800,21.73,21.014000000000003
38.01645276,-85.30773099,208800,56.59,50.232
34.72863889,-80.0640556,208800,10.04,9.054000000000002
44.19563889,-89.4174722,208800,99.27,91.551
33.60702778,-81.1356111,208800,10.11,9.757
33.24042765,-81.40816269,208800,8.05,6.832999999999998
34.68555556,-83.1516667,208800,9.98,9.514
30.44838056,-81.5182611,208800,1.86,1.7329999999999999
34.1636111,-84.7281944,208800,695.17,694.93
44.9305688,-84.69225229,212400,3.56,3.218
47.8686089,-98.3578795,212400,47.14,43.098
35.41007829,-86.0697088,212400,11.34,10.281
21.39416667,-157.749361,212400,6.24,5.998
39.58589537,-83.122687,216000,8.88,7.686999999999999
44.9305688,-84.69225229,216000,3.56,3.218
38.66315555,-80.7095413,216000,20.54,20.463
38.01645276,-85.30773099,216000,56.62,50.232
21.4973611,-157.9807222,216000,17.23,17.168
35.75688889,-78.6406111,219600,6.05,3.9510000000000005
47.8686089,-98.3578795,219600,47.13,43.098
33.2531111,-81.16125,219600,7.6,5.790000000000001
39.4825605,-84.0643779,223200,11.17,10.023
39.02395294,-84.1499346,223200,21.69,21.014000000000003
35.8211111,-78.6341667,223200,16.57,13.565000000000001
35.75688889,-78.6406111,223200,5.74,3.9510000000000005
38.65870475,-85.144789,223200,28.14,22.127000000000002
33.2531111,-81.16125,223200,7.67,5.790000000000001
41.12875,-76.3034722,226800,2.4,2.2059999999999995
44.9305688,-84.69225229,226800,3.57,3.218
44.8875,-88.4722222,226800,93.95,93.949
39.4825605,-84.0643779,230400,11.2,10.023
33.2531111,-81.16125,230400,7.76,5.790000000000001
38.01645276,-85.30773099,234000,56.55,50.232
35.75788889,-78.6238333,234000,7.91,5.986000000000001
34.72863889,-80.0640556,234000,9.96,9.054000000000002
30.63935956,-88.3930674,234000,11.06,10.465
34.75527778,-81.9272222,234000,11.11,7.947999999999999
33.2531111,-81.16125,234000,7.8,5.790000000000001
34.75527778,-81.9272222,237600,11.22,7.947999999999999
42.1781813,-123.0030974,241200,0.74,0.413
39.951449,-83.7540936,241200,2.71,1.5629999999999997
38.65870475,-85.144789,241200,28.68,22.127000000000002
48.6252222,-121.3398889,241200,8.71,8.701
43.98244444,-89.5480556,241200,14.43,13.719
44.9305688,-84.69225229,244800,3.55,3.218
38.01645276,-85.30773099,244800,56.5,50.232
34.75527778,-81.9272222,244800,11.4,7.947999999999999
32.7804544,-79.923699,244800,20.39,19.976000000000003
41.12875,-76.3034722,248400,2.38,2.2059999999999995
44.9305688,-84.69225229,248400,3.55,3.218
38.65870475,-85.144789,248400,28.81,22.127000000000002
44.19563889,-89.4174722,248400,99.26,91.551
39.58589537,-83.122687,252000,8.89,7.686999999999999
30.17647778,-97.5869167,252000,10.99,10.980999999999998
44.9305688,-84.69225229,252000,3.56,3.218
38.01645276,-85.30773099,252000,56.46,50.232
47.8686089,-98.3578795,252000,47.13,43.098
43.98244444,-89.5480556,252000,14.43,13.719
33.2531111,-81.16125,252000,7.9,5.790000000000001
41.12875,-76.3034722,255600,2.37,2.2059999999999995
38.11769287,-83.5318816,255600,35.13,34.062
36.13059444,-94.5609806,255600,910.9,910.6210000000001
33.47366667,-81.2089167,255600,6.47,4.630999999999999
34.20169444,-82.0462778,255600,9.2,6.346
35.41007829,-86.0697088,255600,11.36,10.281
39.4825605,-84.0643779,259200,11.18,10.023
41.6001611,-70.4661167,259200,1.59,1.4700000000000002
38.01645276,-85.30773099,259200,56.43,50.232
47.8686089,-98.3578795,262800,47.13,43.098
33.60702778,-81.1356111,262800,10.11,9.757
34.20169444,-82.0462778,262800,9.11,6.346
29.92105823,-95.840229,266400,152.85,117.07000000000001
48.65913889,-121.2890278,266400,28.65,28.172000000000004
29.92105823,-95.840229,270000,152.85,117.07000000000001
41.12875,-76.3034722,270000,2.36,2.2059999999999995
39.02395294,-84.1499346,270000,21.24,21.014000000000003
43.98244444,-89.5480556,270000,14.43,13.719
41.67891099,-88.000967,273600,25.55,25.332
36.13059444,-94.5609806,273600,910.87,910.6210000000001
33.60702778,-81.1356111,273600,10.1,9.757
34.1636111,-84.7281944,273600,694.95,694.93
21.4973611,-157.9807222,273600,17.23,17.168
30.17647778,-97.5869167,277200,10.99,10.980999999999998
44.0525,-123.0827778,277200,15.41,14.76
36.13059444,-94.5609806,277200,910.86,910.6210000000001
33.2531111,-81.16125,277200,7.77,5.790000000000001
29.92105823,-95.840229,280800,152.85,117.07000000000001
39.6206174,-83.2129682,280800,6.1,4.998
39.98840049,-82.0804166,280800,10.23,9.986999999999998
41.67891099,-88.000967,280800,25.56,25.332
34.20169444,-82.0462778,280800,8.72,6.346
39.58589537,-83.122687,284400,8.81,7.686999999999999
42.1781813,-123.0030974,284400,1.1,0.413
44.0525,-123.0827778,284400,15.35,14.76
39.98840049,-82.0804166,284400,10.23,9.986999999999998
39.02395294,-84.1499346,284400,21.26,21.014000000000003
41.67891099,-88.000967,288000,25.48,25.332
44.19563889,-89.4174722,288000,99.27,91.551
21.4973611,-157.9807222,288000,17.23,17.168
39.58589537,-83.122687,291600,8.78,7.686999999999999
39.98840049,-82.0804166,291600,10.29,9.986999999999998
41.31055556,-71.8583333,291600,2.59,1.167
44.19563889,-89.4174722,291600,99.27,91.551
33.47366667,-81.2089167,291600,5.68,4.630999999999999
34.1636111,-84.7281944,291600,696.06,694.93
30.17647778,-97.5869167,295200,11.0,10.980999999999998
44.0525,-123.0827778,295200,15.27,14.76
39.98840049,-82.0804166,295200,10.4,9.986999999999998
48.65913889,-121.2890278,295200,29.38,28.172000000000004
32.7804544,-79.923699,295200,22.41,19.976000000000003
34.1636111,-84.7281944,295200,696.06,694.93
29.92105823,-95.840229,298800,152.84,117.07000000000001
34.20169444,-82.0462778,298800,8.15,6.346
43.06817778,-124.1078444,302400,30.94,30.786999999999995
48.65913889,-121.2890278,302400,29.35,28.172000000000004
21.4973611,-157.9807222,302400,17.23,17.168
43.06817778,-124.1078444,306000,31.04,30.786999999999995
42.0497222,-70.1822222,306000,6.72,1.655
44.19563889,-89.4174722,306000,99.27,91.551
47.8686089,-98.3578795,306000,47.13,43.098
33.60702778,-81.1356111,306000,10.06,9.757
33.47366667,-81.2089167,306000,5.44,4.630999999999999
30.17647778,-97.5869167,309600,11.01,10.980999999999998
38.65870475,-85.144789,309600,29.77,22.127000000000002
33.60702778,-81.1356111,309600,10.06,9.757
21.4973611,-157.9807222,309600,17.23,17.168
39.6206174,-83.2129682,313200,6.0,4.998
42.0497222,-70.1822222,313200,2.08,1.655
48.6252222,-121.3398889,316800,8.75,8.701
33.2531111,-81.16125,316800,7.29,5.790000000000001
45.2073611,-118.0205,320400,27.17,27.163999999999998
41.67891099,-88.000967,320400,25.49,25.332
38.01645276,-85.30773099,320400,55.91,50.232
48.6252222,-121.3398889,320400,8.75,8.701
47.8686089,-98.3578795,320400,47.13,43.098
43.98244444,-89.5480556,320400,14.43,13.719
33.2531111,-81.16125,320400,7.26,5.790000000000001
42.1781813,-123.0030974,324000,0.84,0.413
30.17647778,-97.5869167,324000,11.0,10.980999999999998
38.65870475,-85.144789,327600,30.11,22.127000000000002
33.2531111,-81.16125,327600,7.19,5.790000000000001
35.41007829,-86.0697088,327600,11.39,10.281
34.1636111,-84.7281944,327600,696.03,694.93
21.39416667,-157.749361,327600,6.29,5.998
42.1781813,-123.0030974,331200,0.81,0.413
44.19563889,-89.4174722,331200,99.27,91.551
33.60702778,-81.1356111,331200,10.04,9.757
34.1636111,-84.7281944,331200,696.03,694.93
21.4973611,-157.9807222,331200,17.23,17.168
41.31055556,-71.8583333,334800,1.48,1.167
38.01645276,-85.30773099,334800,55.66,50.232
35.41007829,-86.0697088,334800,11.39,10.281
34.1636111,-84.7281944,334800,695.26,694.93
41.31055556,-71.8583333,338400,1.48,1.167
38.01645276,-85.30773099,338400,55.59,50.232
33.2531111,-81.16125,338400,7.09,5.790000000000001
35.41007829,-86.0697088,338400,11.39,10.281
42.1781813,-123.0030974,342000,0.79,0.413
45.2073611,-118.0205,342000,27.17,27.163999999999998
41.31055556,-71.8583333,342000,1.22,1.167
41.67891099,-88.000967,342000,25.45,25.332
30.41746058,-81.69648758,342000,1.98,1.573
36.13059444,-94.5609806,342000,910.74,910.6210000000001
21.39416667,-157.749361,342000,6.26,5.998
