lat,lon,avg,std,date,value
54.03,-99.87,0.4875,0.4134196521980171,20070606,0.67
53.18,-98.27999999999997,0.29138297872340424,0.2883319639103577,20070609,0.17
53.18,-98.27999999999997,0.29138297872340424,0.2883319639103577,20070619,0.26
53.18,-98.27999999999997,0.29138297872340424,0.2883319639103577,20070628,0.35
61.52,35.55,0.20177083333333332,0.1656740951868222,20070609,0.28
61.52,35.55,0.20177083333333332,0.1656740951868222,20070619,0.31
61.52,35.55,0.20177083333333332,0.1656740951868222,20070629,0.35
59.18,13.64,0.030208333333333334,0.1933314250983413,20070619,0.12
59.18,13.64,0.030208333333333334,0.1933314250983413,20070629,0.12
50.79,-98.57999999999998,0.16891566265060243,0.30439753671324443,20070612,0.16
50.79,-98.57999999999998,0.16891566265060243,0.30439753671324443,20070621,0.17
-33.36,-53.0,-0.11349397590361443,0.8361406374685786,20070614,0.34
12.99,14.39,-0.695301204819277,0.20642882812942032,20070601,-0.77
12.99,14.39,-0.695301204819277,0.20642882812942032,20070611,-0.83
12.99,14.39,-0.695301204819277,0.20642882812942032,20070630,-0.85
-7.74,31.94,-1.3482894736842106,1.4208618475732244,20070612,-2.07
-7.74,31.94,-1.3482894736842106,1.4208618475732244,20070622,-2.14
3.78,36.07,0.6012631578947367,1.5814412095202828,20070602,-0.62
3.78,36.07,0.6012631578947367,1.5814412095202828,20070612,-0.56
3.78,36.07,0.6012631578947367,1.5814412095202828,20070622,-0.49
37.68,31.56,0.610952380952381,0.5826838950425438,20070601,-0.07
37.68,31.56,0.610952380952381,0.5826838950425438,20070611,-0.12
37.68,31.56,0.610952380952381,0.5826838950425438,20070621,-0.23
37.28,45.47,-4.041219512195122,2.4057914828869666,20070616,-3.69
37.28,45.47,-4.041219512195122,2.4057914828869666,20070626,-3.75
66.14,-71.02999999999997,0.6573333333333334,0.23127665011602208,20070605,0.16
30.64,81.27,-3.02030303030303,1.7236632674881096,20070608,-2.18
30.64,81.27,-3.02030303030303,1.7236632674881096,20070618,-2.17
30.64,81.27,-3.02030303030303,1.7236632674881096,20070628,-2.17
31.03,87.15,5.015135135135135,2.9640673494387344,20070604,5.16
31.03,87.15,5.015135135135135,2.9640673494387344,20070614,5.14
51.93,-99.98000000000002,0.4116666666666666,0.5139892994995129,20070609,0.87
51.93,-99.98000000000002,0.4116666666666666,0.5139892994995129,20070628,0.93
58.58,27.49,0.28645161290322585,0.3050176979222446,20070601,0.26
58.58,27.49,0.28645161290322585,0.3050176979222446,20070611,0.21
49.74,-88.47000000000003,0.13974683544303798,0.22286951784319106,20070604,-0.35
49.74,-88.47000000000003,0.13974683544303798,0.22286951784319106,20070614,-0.19
49.74,-88.47000000000003,0.13974683544303798,0.22286951784319106,20070623,-0.03
58.45,38.53,1.4500000000000002,0.46780383231854233,20070603,1.79
58.45,38.53,1.4500000000000002,0.46780383231854233,20070613,1.66
58.45,38.53,1.4500000000000002,0.46780383231854233,20070623,1.52
54.97,78.58,0.5445762711864406,0.4489661269692369,20070609,0.34
54.97,78.58,0.5445762711864406,0.4489661269692369,20070629,0.36
46.58,81.13,0.5477464788732394,0.3012331331639511,20070616,0.6
46.58,81.13,0.5477464788732394,0.3012331331639511,20070626,0.56
57.68,-101.99000000000001,0.49734939759036145,0.4968141499676422,20070617,0.8
57.68,-101.99000000000001,0.49734939759036145,0.4968141499676422,20070626,0.91
62.92,-101.37,0.7176056338028168,0.4078057559870233,20070602,0.3
62.92,-101.37,0.7176056338028168,0.4078057559870233,20070612,0.55
62.92,-101.37,0.7176056338028168,0.4078057559870233,20070622,0.68
53.22,-100.19,0.737752808988764,0.4231284045792394,20070608,0.79
53.22,-100.19,0.737752808988764,0.4231284045792394,20070618,0.92
53.22,-100.19,0.737752808988764,0.4231284045792394,20070628,1.01
59.66,-154.77,-0.11194805194805194,0.23687927201254252,20070603,-0.59
59.66,-154.77,-0.11194805194805194,0.23687927201254252,20070623,-0.51
64.89,-71.16000000000003,0.5866666666666667,0.23365216312573125,20070603,0.15
64.89,-71.16000000000003,0.5866666666666667,0.23365216312573125,20070623,0.52
49.05,-95.0,0.1592134831460674,0.3251247806062653,20070608,-0.18
49.05,-95.0,0.1592134831460674,0.3251247806062653,20070618,-0.06
49.05,-95.0,0.1592134831460674,0.3251247806062653,20070628,0.06
33.89,43.39,-2.9447777777777775,5.311869565788547,20070626,0.21
40.03,50.87,-0.3404040404040404,0.5364321324370379,20070605,0.07
40.03,50.87,-0.3404040404040404,0.5364321324370379,20070614,0.09
40.03,50.87,-0.3404040404040404,0.5364321324370379,20070624,0.1
41.41,53.67,0.11479591836734696,0.9121674452350323,20070608,0.78
41.41,53.67,0.11479591836734696,0.9121674452350323,20070617,0.77
41.41,53.67,0.11479591836734696,0.9121674452350323,20070627,0.77
46.56,74.79,0.9460215053763441,0.5361955585016288,20070604,1.31
46.56,74.79,0.9460215053763441,0.5361955585016288,20070614,1.29
46.56,74.79,0.9460215053763441,0.5361955585016288,20070624,1.27
34.92,97.74,1.1245569620253166,0.8798889421698605,20070619,1.58
34.92,97.74,1.1245569620253166,0.8798889421698605,20070629,1.7
-0.69,33.56,0.18237113402061852,0.5926487341194219,20070606,-0.58
-0.69,33.56,0.18237113402061852,0.5926487341194219,20070616,-0.58
-0.69,33.56,0.18237113402061852,0.5926487341194219,20070625,-0.58
-6.44,29.95,0.379,0.7282369120004836,20070610,-0.42
-6.44,29.95,0.379,0.7282369120004836,20070620,-0.46
-6.44,29.95,0.379,0.7282369120004836,20070629,-0.51
51.9,105.69,-0.1837078651685393,0.16992650111396915,20070603,-0.2
51.9,105.69,-0.1837078651685393,0.16992650111396915,20070613,-0.12
51.9,105.69,-0.1837078651685393,0.16992650111396915,20070623,-0.03
-10.87,34.41,0.6328,0.5654344878056166,20070603,1.09
-10.87,34.41,0.6328,0.5654344878056166,20070613,1.03
-10.87,34.41,0.6328,0.5654344878056166,20070623,0.96
23.29,32.85,-1.5767073170731707,2.7067373280607026,20070605,-3.49
23.29,32.85,-1.5767073170731707,2.7067373280607026,20070615,-3.53
42.12,-81.47000000000003,0.15161290322580648,0.25180334673094523,20070609,-0.01
42.12,-81.47000000000003,0.15161290322580648,0.25180334673094523,20070618,-0.05
42.12,-81.47000000000003,0.15161290322580648,0.25180334673094523,20070628,-0.08
43.59,-77.44999999999999,0.28824175824175824,0.261296822531466,20070602,0.19
43.59,-77.44999999999999,0.28824175824175824,0.261296822531466,20070611,0.16
43.59,-77.44999999999999,0.28824175824175824,0.261296822531466,20070621,0.13
42.43,-86.88999999999999,0.04500000000000001,0.3908552892604335,20070603,-0.39
42.43,-86.88999999999999,0.04500000000000001,0.3908552892604335,20070613,-0.38
42.43,-86.88999999999999,0.04500000000000001,0.3908552892604335,20070622,-0.38
44.98,-81.89999999999998,0.027113402061855675,0.3766700510342678,20070606,-0.4
44.98,-81.89999999999998,0.027113402061855675,0.3766700510342678,20070615,-0.4
44.98,-81.89999999999998,0.027113402061855675,0.3766700510342678,20070625,-0.39
46.81,-87.01999999999998,0.045824175824175827,0.1949137083461392,20070604,-0.43
46.81,-87.01999999999998,0.045824175824175827,0.1949137083461392,20070624,-0.41
42.44,77.52,0.2739080459770115,0.22984430673297324,20070606,0.51
42.44,77.52,0.2739080459770115,0.22984430673297324,20070616,0.52
42.44,77.52,0.2739080459770115,0.22984430673297324,20070626,0.53
52.76,5.32,0.06,0.04476942120765933,20070609,0.06
52.76,5.32,0.06,0.04476942120765933,20070619,0.06
52.76,5.32,0.06,0.04476942120765933,20070628,0.07
-30.57,-62.80000000000001,-0.45699999999999996,0.9979138796064072,20070602,0.24
-30.57,-62.80000000000001,-0.45699999999999996,0.9979138796064072,20070612,0.26
-30.57,-62.80000000000001,-0.45699999999999996,0.9979138796064072,20070622,0.27
59.13,-110.12,0.37314606741573036,0.5546911186338541,20070605,0.43
59.13,-110.12,0.37314606741573036,0.5546911186338541,20070615,0.58
59.13,-110.12,0.37314606741573036,0.5546911186338541,20070625,0.65
11.78,-85.72000000000003,-0.4366666666666667,0.3605831416195189,20070601,-1.0
11.78,-85.72000000000003,-0.4366666666666667,0.3605831416195189,20070610,-0.99
11.78,-85.72000000000003,-0.4366666666666667,0.3605831416195189,20070620,-0.97
11.78,-85.72000000000003,-0.4366666666666667,0.3605831416195189,20070630,-0.92
54.39,127.67,2.747625,2.77561760863686,20070610,5.61
54.39,127.67,2.747625,2.77561760863686,20070620,6.72
54.39,127.67,2.747625,2.77561760863686,20070630,7.81
64.33,27.31,0.6361666666666668,0.2456087109385351,20070630,0.81
47.68,93.53,-0.29581081081081084,0.5597731363753093,20070615,-0.46
47.68,93.53,-0.29581081081081084,0.5597731363753093,20070625,-0.56
49.07,117.57,-1.3884444444444444,1.3803444909080655,20070602,-2.7
49.07,117.57,-1.3884444444444444,1.3803444909080655,20070612,-2.74
49.07,117.57,-1.3884444444444444,1.3803444909080655,20070622,-2.76
-16.64,28.56,2.019268292682927,2.761311450745648,20070602,0.13
-16.64,28.56,2.019268292682927,2.761311450745648,20070612,0.19
-16.64,28.56,2.019268292682927,2.761311450745648,20070622,0.14
60.94,31.61,0.27677083333333335,0.4051632767366414,20070604,0.13
60.94,31.61,0.27677083333333335,0.4051632767366414,20070613,0.12
60.94,31.61,0.27677083333333335,0.4051632767366414,20070623,0.1
61.19,28.61,0.14014492753623192,0.22150010798324446,20070605,0.27
1.49,32.78,0.06695652173913044,0.9304686435664371,20070616,-0.78
1.49,32.78,0.06695652173913044,0.9304686435664371,20070625,-0.75
12.09,37.41,-0.9365263157894739,0.426438786675372,20070605,-1.22
12.09,37.41,-0.9365263157894739,0.426438786675372,20070615,-1.21
12.09,37.41,-0.9365263157894739,0.426438786675372,20070624,-1.14
64.17,-95.48000000000002,0.8201315789473684,0.3606372044219736,20070602,0.36
64.17,-95.48000000000002,0.8201315789473684,0.3606372044219736,20070622,0.65
57.24,-98.38999999999999,0.6603278688524589,0.3459838298747536,20070617,0.43
48.06,93.14,-0.15147540983606558,0.3496688647407635,20070605,-0.21
48.06,93.14,-0.15147540983606558,0.3496688647407635,20070615,-0.29
51.32,100.5,0.29055555555555557,0.1335715464636513,20070601,0.37
51.32,100.5,0.29055555555555557,0.1335715464636513,20070621,0.4
-9.02,28.64,1.0206185567010309,0.7555769481688165,20070609,1.07
-9.02,28.64,1.0206185567010309,0.7555769481688165,20070619,1.02
-9.02,28.64,1.0206185567010309,0.7555769481688165,20070629,0.96
61.51,-114.91,0.28977528089887644,0.25617312232638534,20070623,0.18
65.9,-120.19999999999999,0.49180722891566264,0.18947705191065967,20070610,0.59
58.27,-103.35000000000002,0.4120338983050848,0.34547819799747553,20070614,-0.31
58.27,-103.35000000000002,0.4120338983050848,0.34547819799747553,20070624,-0.03
40.55,67.57,2.7772916666666667,1.1170249541813686,20070607,3.84
55.12,91.77,3.765,2.2130140217825236,20070626,6.62
7.37,-62.879999999999995,-4.614787234042553,6.476548320380233,20070607,-4.84
7.37,-62.879999999999995,-4.614787234042553,6.476548320380233,20070617,-4.03
7.37,-62.879999999999995,-4.614787234042553,6.476548320380233,20070627,-2.94
57.89,-156.4,0.007594936708860761,0.0954034098304378,20070617,-0.17
55.42,-114.93,0.285974025974026,0.41136219620695225,20070606,0.47
55.42,-114.93,0.285974025974026,0.41136219620695225,20070626,0.54
41.18,68.02,2.53987012987013,1.2397061795865898,20070603,4.18
41.18,68.02,2.53987012987013,1.2397061795865898,20070612,3.49
41.18,68.02,2.53987012987013,1.2397061795865898,20070622,2.31
54.77,-94.01999999999998,0.22681818181818184,0.3837224339755081,20070627,0.47
44.05,-88.39999999999998,0.20493827160493824,0.06757023701561202,20070610,0.19
44.05,-88.39999999999998,0.20493827160493824,0.06757023701561202,20070619,0.2
54.71,-107.33000000000001,0.738082191780822,0.303859455319358,20070607,0.91
44.42,-110.34,0.577,0.2538523192724463,20070627,0.16
-25.23,-54.49000000000001,-0.1789285714285714,0.4958026629741363,20070608,-0.07
49.23,32.83,1.3371111111111111,0.1418077293336489,20070602,1.19
49.23,32.83,1.3371111111111111,0.1418077293336489,20070612,1.13
49.23,32.83,1.3371111111111111,0.1418077293336489,20070622,1.07
50.85,30.48,0.3661538461538462,0.14487156795988582,20070603,0.19
52.05,136.68,0.24095890410958903,0.3133301658501392,20070626,-0.07
48.22,43.09,0.5005952380952381,0.8771454665567929,20070604,1.21
48.22,43.09,0.5005952380952381,0.8771454665567929,20070614,1.17
48.22,43.09,0.5005952380952381,0.8771454665567929,20070624,1.07
42.04,57.36,2.9005555555555556,1.872430008251969,20070605,3.83
42.04,57.36,2.9005555555555556,1.872430008251969,20070625,3.82
-41.1,-72.32999999999998,0.5075,0.4836888060634762,20070604,-0.22
-41.1,-72.32999999999998,0.5075,0.4836888060634762,20070614,-0.15
-50.22,-72.23000000000002,0.10586666666666666,0.306511960977418,20070608,0.19
-50.22,-72.23000000000002,0.10586666666666666,0.306511960977418,20070618,0.04
-50.22,-72.23000000000002,0.10586666666666666,0.306511960977418,20070628,-0.12
-29.84,147.34,0.2853246753246754,3.9383102001046426,20070604,-1.04
-29.84,147.34,0.2853246753246754,3.9383102001046426,20070614,-0.95
-29.84,147.34,0.2853246753246754,3.9383102001046426,20070624,-1.46
58.7,56.11,1.7057317073170732,0.5642089875902128,20070601,1.89
58.7,56.11,1.7057317073170732,0.5642089875902128,20070611,1.99
58.7,56.11,1.7057317073170732,0.5642089875902128,20070621,2.09
47.5,34.18,0.3138157894736842,0.1322872383675124,20070603,0.33
47.5,34.18,0.3138157894736842,0.1322872383675124,20070613,0.39
47.5,34.18,0.3138157894736842,0.1322872383675124,20070622,0.36
64.76,-97.60000000000002,1.7567164179104477,0.9024136590934957,20070606,1.11
53.78,-75.5,2.229718309859155,1.742439581534623,20070605,2.32
54.09,48.76,1.7039534883720926,0.5131396271059524,20070606,1.86
54.09,48.76,1.7039534883720926,0.5131396271059524,20070626,1.89
46.33,61.05,0.7780000000000001,0.751858559915126,20070605,1.22
46.33,61.05,0.7780000000000001,0.751858559915126,20070625,1.19
-7.04,35.83,2.7569491525423726,3.3045070681595203,20070625,6.67
44.98,59.81,-4.39876404494382,3.1344496928343704,20070605,-5.4
